Year,Circuit,Session,Driver,Compound,AvgLapTime,LapCount
2022,Silverstone,R,LAT,SOFT,101.7,32
2022,Silverstone,R,BOT,MEDIUM,101.372315,20
2022,Spielberg,SQ,VER,MEDIUM,69.007681,23
2022,Spielberg,SQ,LEC,MEDIUM,69.037318,23
2022,Spielberg,SQ,SAI,MEDIUM,69.188454,23
2022,Spielberg,SQ,RUS,MEDIUM,69.514772,23
2022,Spielberg,SQ,PER,MEDIUM,69.640909,23
2022,Spielberg,SQ,OCO,MEDIUM,70.285772,23
2022,Spielberg,SQ,MAG,MEDIUM,70.424454,23
2022,Spielberg,SQ,HAM,MEDIUM,70.351318,23
2022,Spielberg,SQ,MSC,MEDIUM,70.520909,23
2022,Spielberg,SQ,BOT,MEDIUM,70.48509,23
2022,Spielberg,SQ,NOR,MEDIUM,70.475863,23
2022,Spielberg,SQ,RIC,MEDIUM,70.50609,23
2022,Spielberg,SQ,STR,SOFT,70.860181,23
2022,Spielberg,SQ,ZHO,MEDIUM,70.789545,23
2022,Spielberg,SQ,GAS,MEDIUM,70.869772,23
2022,Spielberg,SQ,ALB,SOFT,70.911863,23
2022,Spielberg,SQ,TSU,MEDIUM,71.12159,23
2022,Spielberg,SQ,LAT,SOFT,71.751863,23
2022,Spielberg,SQ,VET,SOFT,72.97095,21
2022,Spielberg,S,VER,MEDIUM,69.007681,23
2022,Spielberg,S,LEC,MEDIUM,69.037318,23
2022,Spielberg,S,SAI,MEDIUM,69.188454,23
2022,Spielberg,S,RUS,MEDIUM,69.514772,23
2022,Spielberg,S,PER,MEDIUM,69.640909,23
2022,Spielberg,S,OCO,MEDIUM,70.285772,23
2022,Spielberg,S,MAG,MEDIUM,70.424454,23
2022,Spielberg,S,HAM,MEDIUM,70.351318,23
2022,Spielberg,S,MSC,MEDIUM,70.520909,23
2022,Spielberg,S,BOT,MEDIUM,70.48509,23
2022,Spielberg,S,NOR,MEDIUM,70.475863,23
2022,Spielberg,S,RIC,MEDIUM,70.50609,23
2022,Spielberg,S,STR,SOFT,70.860181,23
2022,Spielberg,S,ZHO,MEDIUM,70.789545,23
2022,Spielberg,S,GAS,MEDIUM,70.869772,23
2022,Spielberg,S,ALB,SOFT,70.911863,23
2022,Spielberg,S,TSU,MEDIUM,71.12159,23
2022,Spielberg,S,LAT,SOFT,71.751863,23
2022,Spielberg,S,VET,SOFT,72.97095,21
2022,Spielberg,Q,VER,SOFT,80.934538,18
2022,Spielberg,Q,LEC,SOFT,80.530555,25
2022,Spielberg,Q,SAI,SOFT,83.687444,25
2022,Spielberg,Q,RUS,SOFT,76.753187,24
2022,Spielberg,Q,OCO,SOFT,79.809526,27
2022,Spielberg,Q,MAG,SOFT,77.500142,22
2022,Spielberg,Q,MSC,SOFT,77.991071,22
2022,Spielberg,Q,ALO,SOFT,75.978923,22
2022,Spielberg,Q,HAM,SOFT,76.653428,20
2022,Spielberg,Q,GAS,SOFT,79.380642,20
2022,Spielberg,Q,ALB,SOFT,75.8214,15
2022,Spielberg,Q,BOT,SOFT,76.5849,14
2022,Spielberg,Q,PER,SOFT,80.994705,24
2022,Spielberg,Q,TSU,SOFT,78.928538,19
2022,Spielberg,Q,NOR,SOFT,88.331733,19
2022,Spielberg,Q,RIC,SOFT,81.715285,10
2022,Spielberg,Q,STR,SOFT,87.6448,12
2022,Spielberg,Q,ZHO,SOFT,81.748285,9
2022,Spielberg,Q,LAT,SOFT,82.581833,9
2022,Spielberg,Q,VET,SOFT,86.6944,12
2022,Spielberg,R,VER,MEDIUM,71.312604,48
2022,Spielberg,R,GAS,HARD,72.796103,58
2022,Spielberg,R,PER,HARD,74.061478,23
2022,Spielberg,R,ALO,MEDIUM,72.487767,43
2022,Spielberg,R,LEC,MEDIUM,71.165871,39
2022,Spielberg,R,STR,MEDIUM,72.768414,70
2022,Spielberg,R,MAG,HARD,72.56809,55
2022,Spielberg,R,TSU,HARD,72.920742,70
2022,Spielberg,R,ALB,HARD,72.63283,59
2022,Spielberg,R,ZHO,MEDIUM,72.722195,46
2022,Spielberg,R,RIC,HARD,72.52812,58
2022,Spielberg,R,OCO,HARD,72.338418,55
2022,Spielberg,R,NOR,HARD,72.457053,56
2022,Spielberg,R,HAM,MEDIUM,71.908859,71
2022,Spielberg,R,MSC,HARD,72.434574,54
2022,Spielberg,R,VET,MEDIUM,72.82626,50
2022,Spielberg,R,SAI,HARD,71.217034,30
2022,Spielberg,R,LAT,HARD,73.517944,36
2022,Spielberg,R,RUS,HARD,72.147066,60
2022,Spielberg,R,BOT,HARD,72.442515,64
2022,Le Castellet,Q,LEC,SOFT,91.5222,17
2022,Le Castellet,Q,VER,SOFT,101.8058,14
2022,Le Castellet,Q,PER,SOFT,100.342142,20
2022,Le Castellet,Q,HAM,SOFT,112.9269,19
2022,Le Castellet,Q,NOR,SOFT,119.467666,14
2022,Le Castellet,Q,RUS,SOFT,111.02109,20
2022,Le Castellet,Q,ALO,SOFT,108.393857,17
2022,Le Castellet,Q,TSU,SOFT,100.181,20
2022,Le Castellet,Q,SAI,SOFT,91.689,10
2022,Le Castellet,Q,MAG,SOFT,105.68775,9
2022,Le Castellet,Q,RIC,SOFT,113.463428,12
2022,Le Castellet,Q,OCO,SOFT,110.3165,12
2022,Le Castellet,Q,BOT,SOFT,104.5558,13
2022,Le Castellet,Q,VET,SOFT,107.977,15
2022,Le Castellet,Q,ALB,SOFT,117.115285,11
2022,Le Castellet,Q,GAS,SOFT,93.5675,7
2022,Le Castellet,Q,STR,SOFT,106.289,9
2022,Le Castellet,Q,ZHO,SOFT,114.541,8
2022,Le Castellet,Q,MSC,SOFT,93.557666,9
2022,Le Castellet,Q,LAT,SOFT,118.6785,6
2022,Le Castellet,R,VER,HARD,99.614485,37
2022,Le Castellet,R,GAS,MEDIUM,102.887914,35
2022,Le Castellet,R,PER,HARD,100.9645,35
2022,Le Castellet,R,ALO,HARD,101.584,35
2022,Le Castellet,R,LEC,MEDIUM,99.114235,18
2022,Le Castellet,R,STR,HARD,102.963371,35
2022,Le Castellet,R,MAG,HARD,103.769896,30
2022,Le Castellet,R,TSU,MEDIUM,104.936909,11
2022,Le Castellet,R,ALB,HARD,103.0384,35
2022,Le Castellet,R,ZHO,HARD,104.35621,39
2022,Le Castellet,R,RIC,HARD,103.058885,35
2022,Le Castellet,R,OCO,HARD,102.855514,35
2022,Le Castellet,R,NOR,HARD,103.063457,35
2022,Le Castellet,R,HAM,HARD,100.821617,35
2022,Le Castellet,R,MSC,HARD,103.226931,44
2022,Le Castellet,R,VET,HARD,101.815764,34
2022,Le Castellet,R,SAI,MEDIUM,102.0944,35
2022,Le Castellet,R,LAT,MEDIUM,103.1289,22
2022,Le Castellet,R,RUS,HARD,100.859058,35
2022,Le Castellet,R,BOT,HARD,104.540444,36
2022,Budapest,Q,RUS,SOFT,96.543411,23
2022,Budapest,Q,SAI,SOFT,98.364294,22
2022,Budapest,Q,LEC,SOFT,95.506117,22
2022,Budapest,Q,NOR,SOFT,91.511583,19
2022,Budapest,Q,OCO,SOFT,91.490923,20
2022,Budapest,Q,ALO,SOFT,90.454,17
2022,Budapest,Q,HAM,SOFT,93.123571,21
2022,Budapest,Q,BOT,SOFT,91.047923,20
2022,Budapest,Q,RIC,SOFT,90.0555,19
2022,Budapest,Q,VER,SOFT,93.353,21
2022,Budapest,Q,PER,SOFT,96.541083,16
2022,Budapest,Q,ZHO,SOFT,93.700166,16
2022,Budapest,Q,MAG,SOFT,92.343785,18
2022,Budapest,Q,STR,SOFT,98.218083,16
2022,Budapest,Q,MSC,SOFT,97.038583,16
2022,Budapest,Q,TSU,SOFT,90.314333,9
2022,Budapest,Q,ALB,SOFT,94.513625,10
2022,Budapest,Q,VET,SOFT,97.5065,10
2022,Budapest,Q,GAS,SOFT,92.174333,9
2022,Budapest,Q,LAT,SOFT,96.824375,10
2022,Budapest,R,VER,MEDIUM,84.717351,54
2022,Budapest,R,GAS,SOFT,88.073435,39
2022,Budapest,R,PER,MEDIUM,84.910692,52
2022,Budapest,R,ALO,HARD,86.303479,48
2022,Budapest,R,LEC,MEDIUM,85.580307,39
2022,Budapest,R,STR,SOFT,87.951054,37
2022,Budapest,R,MAG,MEDIUM,87.394657,38
2022,Budapest,R,TSU,SOFT,89.41675,48
2022,Budapest,R,ALB,MEDIUM,87.087947,38
2022,Budapest,R,ZHO,MEDIUM,87.86574,27
2022,Budapest,R,RIC,MEDIUM,85.652225,31
2022,Budapest,R,OCO,HARD,86.434282,46
2022,Budapest,R,NOR,MEDIUM,85.554892,28
2022,Budapest,R,HAM,MEDIUM,85.461137,51
2022,Budapest,R,MSC,MEDIUM,87.146775,49
2022,Budapest,R,VET,MEDIUM,86.077166,54
2022,Budapest,R,SAI,MEDIUM,85.490659,47
2022,Budapest,R,LAT,MEDIUM,87.873461,39
2022,Budapest,R,RUS,MEDIUM,85.157537,54
2022,Budapest,R,BOT,HARD,85.570461,40
2022,Spa-Francorchamps,Q,VER,SOFT,116.4735,9
2022,Spa-Francorchamps,Q,SAI,SOFT,121.6225,14
2022,Spa-Francorchamps,Q,PER,SOFT,114.096666,12
2022,Spa-Francorchamps,Q,LEC,SOFT,117.385714,14
2022,Spa-Francorchamps,Q,OCO,SOFT,124.29025,15
2022,Spa-Francorchamps,Q,ALO,SOFT,118.707625,16
2022,Spa-Francorchamps,Q,HAM,SOFT,114.662923,20
2022,Spa-Francorchamps,Q,RUS,SOFT,117.533416,20
2022,Spa-Francorchamps,Q,ALB,SOFT,117.596454,18
2022,Spa-Francorchamps,Q,NOR,SOFT,122.08925,14
2022,Spa-Francorchamps,Q,RIC,SOFT,122.443666,9
2022,Spa-Francorchamps,Q,GAS,SOFT,118.712571,12
2022,Spa-Francorchamps,Q,ZHO,SOFT,120.33675,12
2022,Spa-Francorchamps,Q,STR,SOFT,120.380625,12
2022,Spa-Francorchamps,Q,MSC,SOFT,118.292375,13
2022,Spa-Francorchamps,Q,VET,SOFT,121.676,6
2022,Spa-Francorchamps,Q,LAT,SOFT,115.010666,6
2022,Spa-Francorchamps,Q,MAG,SOFT,118.3285,6
2022,Spa-Francorchamps,Q,TSU,SOFT,121.51975,6
2022,Spa-Francorchamps,Q,BOT,SOFT,118.649333,5
2022,Spa-Francorchamps,R,VER,MEDIUM,112.984724,29
2022,Spa-Francorchamps,R,GAS,MEDIUM,115.488206,32
2022,Spa-Francorchamps,R,PER,MEDIUM,115.16888,27
2022,Spa-Francorchamps,R,ALO,MEDIUM,117.023565,25
2022,Spa-Francorchamps,R,LEC,MEDIUM,114.635236,39
2022,Spa-Francorchamps,R,STR,MEDIUM,117.893666,26
2022,Spa-Francorchamps,R,MAG,MEDIUM,117.12408,27
2022,Spa-Francorchamps,R,TSU,MEDIUM,115.497115,26
2022,Spa-Francorchamps,R,ALB,MEDIUM,116.468846,28
2022,Spa-Francorchamps,R,ZHO,MEDIUM,117.961769,28
2022,Spa-Francorchamps,R,RIC,MEDIUM,117.022363,24
2022,Spa-Francorchamps,R,OCO,MEDIUM,116.455727,24
2022,Spa-Francorchamps,R,NOR,MEDIUM,117.033192,28
2022,Spa-Francorchamps,R,MSC,MEDIUM,117.624,27
2022,Spa-Francorchamps,R,VET,MEDIUM,116.207173,25
2022,Spa-Francorchamps,R,SAI,HARD,113.188368,19
2022,Spa-Francorchamps,R,LAT,HARD,116.763105,19
2022,Spa-Francorchamps,R,RUS,MEDIUM,115.516333,29
2022,Spa-Francorchamps,R,BOT,SOFT,125.651,2
2022,Zandvoort,Q,VER,SOFT,83.263,12
2022,Zandvoort,Q,LEC,SOFT,86.913307,18
2022,Zandvoort,Q,SAI,SOFT,88.56525,18
2022,Zandvoort,Q,HAM,SOFT,81.92609,17
2022,Zandvoort,Q,PER,SOFT,92.56,18
2022,Zandvoort,Q,RUS,SOFT,83.888818,17
2022,Zandvoort,Q,NOR,SOFT,82.467454,17
2022,Zandvoort,Q,MSC,SOFT,84.958642,20
2022,Zandvoort,Q,TSU,SOFT,83.11723,20
2022,Zandvoort,Q,STR,SOFT,90.1272,14
2022,Zandvoort,Q,GAS,SOFT,83.4198,15
2022,Zandvoort,Q,OCO,SOFT,84.31625,12
2022,Zandvoort,Q,ALO,SOFT,84.346857,11
2022,Zandvoort,Q,ZHO,SOFT,84.4289,15
2022,Zandvoort,Q,ALB,SOFT,88.643636,16
2022,Zandvoort,Q,BOT,SOFT,84.577,9
2022,Zandvoort,Q,RIC,SOFT,89.258833,8
2022,Zandvoort,Q,MAG,SOFT,91.330428,9
2022,Zandvoort,Q,VET,SOFT,97.552833,8
2022,Zandvoort,Q,LAT,SOFT,96.400333,5
2022,Zandvoort,R,VER,SOFT,80.564878,34
2022,Zandvoort,R,GAS,SOFT,82.359814,27
2022,Zandvoort,R,PER,MEDIUM,81.477666,42
2022,Zandvoort,R,ALO,SOFT,83.641837,37
2022,Zandvoort,R,LEC,SOFT,82.317939,33
2022,Zandvoort,R,STR,SOFT,81.942781,32
2022,Zandvoort,R,MAG,MEDIUM,79.355441,34
2022,Zandvoort,R,TSU,MEDIUM,78.242206,29
2022,Zandvoort,R,ALB,MEDIUM,78.750523,42
2022,Zandvoort,R,ZHO,SOFT,80.349259,54
2022,Zandvoort,R,RIC,SOFT,82.102083,36
2022,Zandvoort,R,OCO,HARD,79.915315,38
2022,Zandvoort,R,NOR,HARD,78.1042,30
2022,Zandvoort,R,HAM,MEDIUM,81.669358,53
2022,Zandvoort,R,MSC,MEDIUM,79.181242,33
2022,Zandvoort,R,VET,SOFT,81.816848,33
2022,Zandvoort,R,SAI,SOFT,81.177068,29
2022,Zandvoort,R,LAT,SOFT,81.502344,30
2022,Zandvoort,R,RUS,MEDIUM,79.79175,40
2022,Zandvoort,R,BOT,SOFT,79.029323,34
2022,Monza,Q,LEC,SOFT,98.176111,13
2022,Monza,Q,VER,SOFT,92.3894,15
2022,Monza,Q,SAI,SOFT,99.21625,12
2022,Monza,Q,PER,SOFT,96.824,15
2022,Monza,Q,HAM,SOFT,92.4016,17
2022,Monza,Q,RUS,SOFT,95.4421,17
2022,Monza,Q,NOR,SOFT,93.431833,19
2022,Monza,Q,RIC,SOFT,92.115692,20
2022,Monza,Q,GAS,SOFT,93.115,18
2022,Monza,Q,ALO,SOFT,94.2783,17
2022,Monza,Q,OCO,SOFT,94.787,12
2022,Monza,Q,BOT,SOFT,95.526625,12
2022,Monza,Q,DEV,SOFT,97.979333,13
2022,Monza,Q,ZHO,SOFT,95.84875,12
2022,Monza,Q,TSU,SOFT,90.077,6
2022,Monza,Q,LAT,SOFT,106.6458,7
2022,Monza,Q,VET,SOFT,103.657,7
2022,Monza,Q,STR,SOFT,95.8475,9
2022,Monza,Q,MAG,SOFT,93.64525,10
2022,Monza,Q,MSC,SOFT,99.379428,9
2022,Monza,R,VER,SOFT,94.2083,30
2022,Monza,R,GAS,HARD,92.143628,35
2022,Monza,R,PER,HARD,87.675114,35
2022,Monza,R,ALO,MEDIUM,88.784483,31
2022,Monza,R,LEC,SOFT,94.017531,32
2022,Monza,R,STR,HARD,89.152,21
2022,Monza,R,MAG,MEDIUM,89.844375,24
2022,Monza,R,TSU,HARD,89.071071,28
2022,Monza,R,ZHO,HARD,92.089628,35
2022,Monza,R,RIC,HARD,87.938038,27
2022,Monza,R,OCO,HARD,92.061617,34
2022,Monza,R,NOR,MEDIUM,88.277314,35
2022,Monza,R,HAM,MEDIUM,88.510727,33
2022,Monza,R,DEV,MEDIUM,92.213705,34
2022,Monza,R,MSC,MEDIUM,88.993363,33
2022,Monza,R,VET,MEDIUM,88.8225,11
2022,Monza,R,SAI,MEDIUM,88.132066,30
2022,Monza,R,LAT,HARD,89.163593,32
2022,Monza,R,RUS,SOFT,92.461892,29
2022,Monza,R,BOT,MEDIUM,88.9762,35
2022,Marina Bay,Q,LEC,INTERMEDIATE,122.651375,14
2022,Marina Bay,Q,PER,INTERMEDIATE,122.554,12
2022,Marina Bay,Q,HAM,INTERMEDIATE,127.037076,16
2022,Marina Bay,Q,SAI,INTERMEDIATE,127.15925,15
2022,Marina Bay,Q,ALO,INTERMEDIATE,126.255916,16
2022,Marina Bay,Q,NOR,INTERMEDIATE,126.408153,17
2022,Marina Bay,Q,GAS,INTERMEDIATE,127.0935,17
2022,Marina Bay,Q,VER,INTERMEDIATE,124.591875,13
2022,Marina Bay,Q,MAG,INTERMEDIATE,127.231666,18
2022,Marina Bay,Q,TSU,INTERMEDIATE,129.23,19
2022,Marina Bay,Q,RUS,INTERMEDIATE,127.419285,17
2022,Marina Bay,Q,STR,INTERMEDIATE,123.5076,11
2022,Marina Bay,Q,MSC,INTERMEDIATE,128.4897,16
2022,Marina Bay,Q,VET,INTERMEDIATE,125.6265,12
2022,Marina Bay,Q,ZHO,INTERMEDIATE,123.07125,12
2022,Marina Bay,Q,BOT,INTERMEDIATE,123.4966,7
2022,Marina Bay,Q,RIC,INTERMEDIATE,127.851,9
2022,Marina Bay,Q,OCO,INTERMEDIATE,124.216857,9
2022,Marina Bay,Q,ALB,INTERMEDIATE,125.25325,7
2022,Marina Bay,Q,LAT,INTERMEDIATE,126.3466,8
2022,Marina Bay,R,VER,INTERMEDIATE,124.130225,35
2022,Marina Bay,R,GAS,INTERMEDIATE,124.888793,33
2022,Marina Bay,R,PER,INTERMEDIATE,121.671,35
2022,Marina Bay,R,ALO,INTERMEDIATE,123.477555,21
2022,Marina Bay,R,LEC,INTERMEDIATE,121.902133,34
2022,Marina Bay,R,STR,INTERMEDIATE,125.932781,35
2022,Marina Bay,R,MAG,INTERMEDIATE,126.445533,33
2022,Marina Bay,R,TSU,INTERMEDIATE,126.818733,33
2022,Marina Bay,R,ALB,INTERMEDIATE,129.044782,25
2022,Marina Bay,R,ZHO,INTERMEDIATE,129.933333,7
2022,Marina Bay,R,RIC,INTERMEDIATE,125.896875,36
2022,Marina Bay,R,OCO,INTERMEDIATE,127.645333,27
2022,Marina Bay,R,NOR,INTERMEDIATE,124.122062,36
2022,Marina Bay,R,HAM,INTERMEDIATE,123.5893,34
2022,Marina Bay,R,MSC,INTERMEDIATE,126.578612,34
2022,Marina Bay,R,VET,INTERMEDIATE,124.832066,34
2022,Marina Bay,R,SAI,INTERMEDIATE,122.784032,35
2022,Marina Bay,R,LAT,INTERMEDIATE,129.881833,7
2022,Marina Bay,R,RUS,INTERMEDIATE,128.43865,21
2022,Marina Bay,R,BOT,INTERMEDIATE,127.324766,33
2022,Suzuka,Q,VER,SOFT,103.38175,12
2022,Suzuka,Q,LEC,SOFT,104.904,12
2022,Suzuka,Q,SAI,SOFT,106.58625,12
2022,Suzuka,Q,PER,SOFT,107.1648,15
2022,Suzuka,Q,OCO,SOFT,106.210666,18
2022,Suzuka,Q,HAM,SOFT,104.757166,17
2022,Suzuka,Q,ALO,SOFT,105.9282,15
2022,Suzuka,Q,RUS,SOFT,106.0714,16
2022,Suzuka,Q,VET,SOFT,102.6315,15
2022,Suzuka,Q,NOR,SOFT,106.364666,18
2022,Suzuka,Q,RIC,SOFT,103.969571,11
2022,Suzuka,Q,BOT,SOFT,106.09975,12
2022,Suzuka,Q,TSU,SOFT,104.3933,15
2022,Suzuka,Q,ZHO,SOFT,105.91625,12
2022,Suzuka,Q,MSC,SOFT,103.553,12
2022,Suzuka,Q,ALB,SOFT,103.18,6
2022,Suzuka,Q,GAS,SOFT,103.487,9
2022,Suzuka,Q,MAG,SOFT,99.4575,6
2022,Suzuka,Q,STR,SOFT,98.91475,6
2022,Suzuka,Q,LAT,SOFT,104.8114,8
2022,Suzuka,R,VER,INTERMEDIATE,108.825318,24
2022,Suzuka,R,GAS,INTERMEDIATE,113.833,22
2022,Suzuka,R,PER,INTERMEDIATE,110.018272,23
2022,Suzuka,R,ALO,INTERMEDIATE,111.208,22
2022,Suzuka,R,LEC,INTERMEDIATE,110.099,23
2022,Suzuka,R,STR,INTERMEDIATE,112.47309,23
2022,Suzuka,R,MAG,INTERMEDIATE,113.163181,23
2022,Suzuka,R,TSU,INTERMEDIATE,112.556409,23
2022,Suzuka,R,ZHO,INTERMEDIATE,113.7497,21
2022,Suzuka,R,RIC,INTERMEDIATE,112.352904,22
2022,Suzuka,R,OCO,INTERMEDIATE,110.718,23
2022,Suzuka,R,NOR,INTERMEDIATE,112.596695,24
2022,Suzuka,R,HAM,INTERMEDIATE,110.859136,23
2022,Suzuka,R,MSC,INTERMEDIATE,112.970611,19
2022,Suzuka,R,VET,INTERMEDIATE,112.042833,25
2022,Suzuka,R,LAT,INTERMEDIATE,112.907083,25
2022,Suzuka,R,RUS,INTERMEDIATE,111.24709,23
2022,Suzuka,R,BOT,INTERMEDIATE,113.270695,24
2022,Austin,Q,SAI,SOFT,110.2555,13
2022,Austin,Q,LEC,SOFT,112.785555,13
2022,Austin,Q,VER,SOFT,112.981888,14
2022,Austin,Q,PER,SOFT,111.825375,12
2022,Austin,Q,HAM,SOFT,104.946333,18
2022,Austin,Q,RUS,SOFT,109.927307,19
2022,Austin,Q,STR,SOFT,107.9335,15
2022,Austin,Q,NOR,SOFT,109.991583,18
2022,Austin,Q,ALO,SOFT,111.539,17
2022,Austin,Q,BOT,SOFT,110.481666,18
2022,Austin,Q,ALB,SOFT,112.572,15
2022,Austin,Q,VET,SOFT,108.262125,12
2022,Austin,Q,GAS,SOFT,113.266571,11
2022,Austin,Q,ZHO,SOFT,112.1515,15
2022,Austin,Q,TSU,SOFT,110.25,12
2022,Austin,Q,MAG,SOFT,105.7714,8
2022,Austin,Q,RIC,SOFT,112.66075,6
2022,Austin,Q,OCO,SOFT,111.42875,6
2022,Austin,Q,MSC,SOFT,116.7398,8
2022,Austin,Q,LAT,SOFT,108.0404,8
2022,Austin,R,VER,MEDIUM,101.864823,34
2022,Austin,R,GAS,HARD,106.3478,45
2022,Austin,R,PER,MEDIUM,102.317687,32
2022,Austin,R,ALO,HARD,104.7985,52
2022,Austin,R,LEC,MEDIUM,102.846153,39
2022,Austin,R,STR,MEDIUM,108.429157,22
2022,Austin,R,MAG,MEDIUM,107.6978,38
2022,Austin,R,TSU,MEDIUM,110.765866,33
2022,Austin,R,ALB,HARD,107.833342,38
2022,Austin,R,ZHO,HARD,108.924955,47
2022,Austin,R,RIC,HARD,109.582704,46
2022,Austin,R,OCO,HARD,108.743119,45
2022,Austin,R,NOR,HARD,108.302179,42
2022,Austin,R,HAM,HARD,103.2585,44
2022,Austin,R,MSC,HARD,105.136243,41
2022,Austin,R,VET,MEDIUM,104.331371,41
2022,Austin,R,SAI,MEDIUM,115.016,1
2022,Austin,R,LAT,HARD,107.918628,38
2022,Austin,R,RUS,HARD,104.271571,41
2022,Austin,R,BOT,MEDIUM,104.9761,10
2022,Mexico City,Q,VER,SOFT,89.686909,16
2022,Mexico City,Q,RUS,SOFT,92.468333,18
2022,Mexico City,Q,HAM,SOFT,89.189538,19
2022,Mexico City,Q,PER,SOFT,89.828,18
2022,Mexico City,Q,SAI,SOFT,88.6615,17
2022,Mexico City,Q,BOT,SOFT,88.455545,18
2022,Mexico City,Q,LEC,SOFT,93.181583,18
2022,Mexico City,Q,NOR,SOFT,90.305583,19
2022,Mexico City,Q,ALO,SOFT,90.469,15
2022,Mexico City,Q,OCO,SOFT,88.002454,18
2022,Mexico City,Q,RIC,SOFT,94.654,14
2022,Mexico City,Q,ZHO,SOFT,89.41675,12
2022,Mexico City,Q,TSU,SOFT,93.662333,13
2022,Mexico City,Q,GAS,SOFT,89.947454,15
2022,Mexico City,Q,MAG,SOFT,92.966153,17
2022,Mexico City,Q,MSC,SOFT,95.19,11
2022,Mexico City,Q,VET,SOFT,94.146,10
2022,Mexico City,Q,STR,SOFT,97.735125,10
2022,Mexico City,Q,ALB,SOFT,93.164125,10
2022,Mexico City,Q,LAT,SOFT,98.595,10
2022,Mexico City,R,VER,MEDIUM,83.236826,46
2022,Mexico City,R,GAS,MEDIUM,85.4548,40
2022,Mexico City,R,PER,MEDIUM,83.499791,48
2022,Mexico City,R,ALO,MEDIUM,84.6736,40
2022,Mexico City,R,LEC,MEDIUM,84.084627,43
2022,Mexico City,R,STR,SOFT,85.266584,53
2022,Mexico City,R,MAG,MEDIUM,86.061131,38
2022,Mexico City,R,TSU,SOFT,85.262793,29
2022,Mexico City,R,ALB,MEDIUM,85.588763,38
2022,Mexico City,R,ZHO,MEDIUM,85.297288,45
2022,Mexico City,R,RIC,MEDIUM,85.047022,44
2022,Mexico City,R,OCO,HARD,85.084459,37
2022,Mexico City,R,NOR,HARD,85.067256,39
2022,Mexico City,R,HAM,HARD,83.558071,42
2022,Mexico City,R,MSC,MEDIUM,85.256282,46
2022,Mexico City,R,VET,SOFT,85.423605,38
2022,Mexico City,R,SAI,MEDIUM,83.965357,42
2022,Mexico City,R,LAT,SOFT,86.769225,40
2022,Mexico City,R,RUS,HARD,83.842628,35
2022,Mexico City,R,BOT,MEDIUM,84.757205,39
2022,São Paulo,SQ,VER,MEDIUM,75.785695,24
2022,São Paulo,SQ,GAS,SOFT,76.587652,24
2022,São Paulo,SQ,PER,SOFT,75.689043,24
2022,São Paulo,SQ,ALO,SOFT,77.34213,24
2022,São Paulo,SQ,LEC,SOFT,75.697304,24
2022,São Paulo,SQ,STR,SOFT,76.868739,24
2022,São Paulo,SQ,MAG,SOFT,76.602521,24
2022,São Paulo,SQ,TSU,SOFT,77.177826,24
2022,São Paulo,SQ,ALB,SOFT,76.822636,13
2022,São Paulo,SQ,ZHO,SOFT,76.790391,24
2022,São Paulo,SQ,RIC,SOFT,76.784608,24
2022,São Paulo,SQ,OCO,SOFT,77.461782,24
2022,São Paulo,SQ,NOR,SOFT,76.378043,24
2022,São Paulo,SQ,HAM,SOFT,75.391739,24
2022,São Paulo,SQ,MSC,SOFT,76.814043,24
2022,São Paulo,SQ,VET,SOFT,76.388782,24
2022,São Paulo,SQ,SAI,SOFT,75.434304,24
2022,São Paulo,SQ,LAT,MEDIUM,78.35513,24
2022,São Paulo,SQ,RUS,SOFT,75.321608,24
2022,São Paulo,SQ,BOT,SOFT,76.802347,24
2022,São Paulo,S,VER,MEDIUM,75.785695,24
2022,São Paulo,S,GAS,SOFT,76.587652,24
2022,São Paulo,S,PER,SOFT,75.689043,24
2022,São Paulo,S,ALO,SOFT,77.34213,24
2022,São Paulo,S,LEC,SOFT,75.697304,24
2022,São Paulo,S,STR,SOFT,76.868739,24
2022,São Paulo,S,MAG,SOFT,76.602521,24
2022,São Paulo,S,TSU,SOFT,77.177826,24
2022,São Paulo,S,ALB,SOFT,76.822636,13
2022,São Paulo,S,ZHO,SOFT,76.790391,24
2022,São Paulo,S,RIC,SOFT,76.784608,24
2022,São Paulo,S,OCO,SOFT,77.461782,24
2022,São Paulo,S,NOR,SOFT,76.378043,24
2022,São Paulo,S,HAM,SOFT,75.391739,24
2022,São Paulo,S,MSC,SOFT,76.814043,24
2022,São Paulo,S,VET,SOFT,76.388782,24
2022,São Paulo,S,SAI,SOFT,75.434304,24
2022,São Paulo,S,LAT,MEDIUM,78.35513,24
2022,São Paulo,S,RUS,SOFT,75.321608,24
2022,São Paulo,S,BOT,SOFT,76.802347,24
2022,São Paulo,Q,MAG,SOFT,80.817833,17
2022,São Paulo,Q,VER,SOFT,87.510846,17
2022,São Paulo,Q,RUS,SOFT,85.114666,18
2022,São Paulo,Q,NOR,SOFT,84.483142,18
2022,São Paulo,Q,SAI,SOFT,80.913909,16
2022,São Paulo,Q,OCO,SOFT,80.927416,17
2022,São Paulo,Q,ALO,SOFT,81.00875,17
2022,São Paulo,Q,HAM,SOFT,84.701142,18
2022,São Paulo,Q,PER,SOFT,85.920785,18
2022,São Paulo,Q,LEC,SOFT,83.221818,15
2022,São Paulo,Q,ALB,SOFT,84.970538,15
2022,São Paulo,Q,GAS,SOFT,81.160375,19
